h3_index,lat,lon,heading,s3_key,fetched_at,status
89441e700a7ffff,27.3374414,-82.5241997,90,bronze/images/89441e700a7ffff_90.jpg,2026-04-08T00:07:36.455331+00:00,cached
89441e700abffff,27.335581,-82.519759,0,bronze/images/89441e700abffff_0.jpg,2026-04-08T00:07:37.252531+00:00,ok
89441e700abffff,27.335581,-82.519759,90,bronze/images/89441e700abffff_90.jpg,2026-04-08T00:07:37.864414+00:00,ok
89441e700abffff,27.335581,-82.519759,0,bronze/images/89441e700abffff_0.jpg,2026-04-08T00:07:38.314414+00:00,cached
89441e700abffff,27.335581,-82.519759,90,bronze/images/89441e700abffff_90.jpg,2026-04-08T00:07:38.371764+00:00,cached
89441e700afffff,27.337605,-82.5221683,0,bronze/images/89441e700afffff_0.jpg,2026-04-08T00:07:39.202780+00:00,ok
89441e700afffff,27.337605,-82.5221683,90,bronze/images/89441e700afffff_90.jpg,2026-04-08T00:07:39.935712+00:00,ok
89441e700afffff,27.337605,-82.5221683,0,bronze/images/89441e700afffff_0.jpg,2026-04-08T00:07:40.002288+00:00,cached
89441e700afffff,27.337605,-82.5221683,90,bronze/images/89441e700afffff_90.jpg,2026-04-08T00:07:40.070486+00:00,cached
89441e700b3ffff,27.332484,-82.52273,0,bronze/images/89441e700b3ffff_0.jpg,2026-04-08T00:07:41.058093+00:00,ok
89441e700b3ffff,27.332484,-82.52273,90,bronze/images/89441e700b3ffff_90.jpg,2026-04-08T00:07:41.802891+00:00,ok
89441e700b3ffff,27.332862,-82.523751,0,bronze/images/89441e700b3ffff_0.jpg,2026-04-08T00:07:41.861868+00:00,cached
89441e700b3ffff,27.332862,-82.523751,90,bronze/images/89441e700b3ffff_90.jpg,2026-04-08T00:07:41.917199+00:00,cached
89441e700b7ffff,27.333227,-82.5259735,0,bronze/images/89441e700b7ffff_0.jpg,2026-04-08T00:07:42.729841+00:00,ok
89441e700b7ffff,27.333227,-82.5259735,90,bronze/images/89441e700b7ffff_90.jpg,2026-04-08T00:07:43.395065+00:00,ok
89441e700b7ffff,27.332795,-82.525081,0,bronze/images/89441e700b7ffff_0.jpg,2026-04-08T00:07:43.461960+00:00,cached
89441e700b7ffff,27.332795,-82.525081,90,bronze/images/89441e700b7ffff_90.jpg,2026-04-08T00:07:43.515723+00:00,cached
89441e700bbffff,27.333389,-82.520163,0,bronze/images/89441e700bbffff_0.jpg,2026-04-08T00:07:44.540490+00:00,ok
89441e700bbffff,27.333389,-82.520163,90,bronze/images/89441e700bbffff_90.jpg,2026-04-08T00:07:45.243711+00:00,ok
89441e700bbffff,27.333389,-82.520163,0,bronze/images/89441e700bbffff_0.jpg,2026-04-08T00:07:45.369686+00:00,cached
89441e700bbffff,27.333389,-82.520163,90,bronze/images/89441e700bbffff_90.jpg,2026-04-08T00:07:45.452224+00:00,cached
89441e700c3ffff,27.326866,-82.509891,0,bronze/images/89441e700c3ffff_0.jpg,2026-04-08T00:07:46.284137+00:00,ok
89441e700c3ffff,27.326866,-82.509891,90,bronze/images/89441e700c3ffff_90.jpg,2026-04-08T00:07:46.987319+00:00,ok
89441e700c3ffff,27.326866,-82.509891,0,bronze/images/89441e700c3ffff_0.jpg,2026-04-08T00:07:47.043920+00:00,cached
89441e700c3ffff,27.326866,-82.509891,90,bronze/images/89441e700c3ffff_90.jpg,2026-04-08T00:07:47.097523+00:00,cached
89441e700c7ffff,27.3289782,-82.5139451,0,bronze/images/89441e700c7ffff_0.jpg,2026-04-08T00:07:48.003031+00:00,ok
89441e700c7ffff,27.3289782,-82.5139451,90,bronze/images/89441e700c7ffff_90.jpg,2026-04-08T00:07:48.782030+00:00,ok
89441e700c7ffff,27.3289782,-82.5139451,0,bronze/images/89441e700c7ffff_0.jpg,2026-04-08T00:07:48.848488+00:00,cached
89441e700c7ffff,27.3289782,-82.5139451,90,bronze/images/89441e700c7ffff_90.jpg,2026-04-08T00:07:48.909476+00:00,cached
89441e700cbffff,27.3278583,-82.5057093,0,bronze/images/89441e700cbffff_0.jpg,2026-04-08T00:07:49.721267+00:00,ok
89441e700cbffff,27.3278583,-82.5057093,90,bronze/images/89441e700cbffff_90.jpg,2026-04-08T00:07:50.377246+00:00,ok
89441e700cbffff,27.3278583,-82.5057093,0,bronze/images/89441e700cbffff_0.jpg,2026-04-08T00:07:50.433298+00:00,cached
89441e700cbffff,27.3278583,-82.5057093,90,bronze/images/89441e700cbffff_90.jpg,2026-04-08T00:07:50.553503+00:00,cached
89441e700cfffff,27.329957,-82.5096511,0,bronze/images/89441e700cfffff_0.jpg,2026-04-08T00:07:51.359268+00:00,ok
89441e700cfffff,27.329957,-82.5096511,90,bronze/images/89441e700cfffff_90.jpg,2026-04-08T00:07:51.988418+00:00,ok
89441e700cfffff,27.329262,-82.509887,0,bronze/images/89441e700cfffff_0.jpg,2026-04-08T00:07:52.048162+00:00,cached
89441e700cfffff,27.329262,-82.509887,90,bronze/images/89441e700cfffff_90.jpg,2026-04-08T00:07:52.106757+00:00,cached
89441e700d3ffff,27.323719,-82.509892,0,bronze/images/89441e700d3ffff_0.jpg,2026-04-08T00:07:53.012192+00:00,ok
89441e700d3ffff,27.323719,-82.509892,90,bronze/images/89441e700d3ffff_90.jpg,2026-04-08T00:07:53.794788+00:00,ok
89441e700d3ffff,27.323719,-82.509892,0,bronze/images/89441e700d3ffff_0.jpg,2026-04-08T00:07:53.919119+00:00,cached
89441e700d3ffff,27.323719,-82.509892,90,bronze/images/89441e700d3ffff_90.jpg,2026-04-08T00:07:53.979169+00:00,cached
89441e700d7ffff,27.32644,-82.513228,0,bronze/images/89441e700d7ffff_0.jpg,2026-04-08T00:07:55.003585+00:00,ok
89441e700d7ffff,27.32644,-82.513228,90,bronze/images/89441e700d7ffff_90.jpg,2026-04-08T00:07:55.822351+00:00,ok
89441e700d7ffff,27.32644,-82.513228,0,bronze/images/89441e700d7ffff_0.jpg,2026-04-08T00:07:55.875852+00:00,cached
89441e700d7ffff,27.32644,-82.513228,90,bronze/images/89441e700d7ffff_90.jpg,2026-04-08T00:07:55.928764+00:00,cached
89441e700dbffff,27.324634,-82.507822,0,bronze/images/89441e700dbffff_0.jpg,2026-04-08T00:07:56.759325+00:00,ok
89441e700dbffff,27.324634,-82.507822,90,bronze/images/89441e700dbffff_90.jpg,2026-04-08T00:07:57.516378+00:00,ok
89441e700dbffff,27.324634,-82.507822,0,bronze/images/89441e700dbffff_0.jpg,2026-04-08T00:07:57.580349+00:00,cached
89441e700dbffff,27.324634,-82.507822,90,bronze/images/89441e700dbffff_90.jpg,2026-04-08T00:07:57.643979+00:00,cached
89441e70103ffff,27.3497857,-82.5302643,0,bronze/images/89441e70103ffff_0.jpg,2026-04-08T00:07:58.390408+00:00,ok
89441e70103ffff,27.3497857,-82.5302643,90,bronze/images/89441e70103ffff_90.jpg,2026-04-08T00:07:59.054548+00:00,ok
89441e70103ffff,27.3497857,-82.5302643,0,bronze/images/89441e70103ffff_0.jpg,2026-04-08T00:07:59.139674+00:00,cached
89441e70103ffff,27.3497857,-82.5302643,90,bronze/images/89441e70103ffff_90.jpg,2026-04-08T00:07:59.263619+00:00,cached
89441e70107ffff,27.352234,-82.532503,0,bronze/images/89441e70107ffff_0.jpg,2026-04-08T00:08:00.130411+00:00,ok
89441e70107ffff,27.352234,-82.532503,90,bronze/images/89441e70107ffff_90.jpg,2026-04-08T00:08:00.987562+00:00,ok
89441e70107ffff,27.352234,-82.532503,0,bronze/images/89441e70107ffff_0.jpg,2026-04-08T00:08:01.066097+00:00,cached
89441e70107ffff,27.352234,-82.532503,90,bronze/images/89441e70107ffff_90.jpg,2026-04-08T00:08:01.186155+00:00,cached
89441e7010bffff,27.350264,-82.527109,0,bronze/images/89441e7010bffff_0.jpg,2026-04-08T00:08:02.000934+00:00,ok
89441e7010bffff,27.350264,-82.527109,90,bronze/images/89441e7010bffff_90.jpg,2026-04-08T00:08:02.752742+00:00,ok
89441e7010bffff,27.350419,-82.527877,0,bronze/images/89441e7010bffff_0.jpg,2026-04-08T00:08:02.823671+00:00,cached
89441e7010bffff,27.350419,-82.527877,90,bronze/images/89441e7010bffff_90.jpg,2026-04-08T00:08:02.886968+00:00,cached
